"Date","Value"
"2015-10-22 00:00:00","77879"
"2015-10-21 00:00:00","78197"
"2015-10-20 00:00:00","72129"
"2015-10-19 00:00:00","77718"
"2015-10-18 00:00:00","77500"
"2015-10-17 00:00:00","73961"
"2015-10-16 00:00:00","77087"
"2015-10-15 00:00:00","71970"
"2015-10-14 00:00:00","70647"
"2015-10-13 00:00:00","68658"
"2015-10-12 00:00:00","77440"
"2015-10-11 00:00:00","75924"
"2015-10-10 00:00:00","77471"
"2015-10-09 00:00:00","72407"
"2015-10-08 00:00:00","78790"
"2015-10-07 00:00:00","76450"
"2015-10-06 00:00:00","75996"
"2015-10-05 00:00:00","74728"
"2015-10-04 00:00:00","74404"
"2015-10-03 00:00:00","74798"
"2015-10-02 00:00:00","74799"
"2015-10-01 00:00:00","74798"
"2015-09-30 00:00:00","74796"
"2015-09-29 00:00:00","67115"
"2015-09-28 00:00:00","68883"
"2015-09-27 00:00:00","67604"
"2015-09-26 00:00:00","66905"
"2015-09-25 00:00:00","68707"
"2015-09-24 00:00:00","68569"
"2015-09-23 00:00:00","66996"
"2015-09-22 00:00:00","68878"
"2015-09-21 00:00:00","61705"
"2015-09-20 00:00:00","56120"
"2015-09-19 00:00:00","57851"
"2015-09-18 00:00:00","56141"
"2015-09-17 00:00:00","64250"
"2015-09-16 00:00:00","68109"
"2015-09-15 00:00:00","68022"
"2015-09-14 00:00:00","68697"
"2015-09-13 00:00:00","68870"
"2015-09-12 00:00:00","68155"
"2015-09-11 00:00:00","68871"
"2015-09-10 00:00:00","68754"
"2015-09-09 00:00:00","68877"
"2015-09-08 00:00:00","68878"
"2015-09-07 00:00:00","64598"
"2015-09-06 00:00:00","62496"
"2015-09-05 00:00:00","60092"
"2015-09-04 00:00:00","60093"
"2015-09-03 00:00:00","60073"
"2015-09-02 00:00:00","60092"
"2015-09-01 00:00:00","60089"
"2015-08-31 00:00:00","60085"
"2015-08-30 00:00:00","60017"
"2015-08-29 00:00:00","60044"
"2015-08-28 00:00:00","60093"
"2015-08-27 00:00:00","63604"
"2015-08-26 00:00:00","64413"
"2015-08-25 00:00:00","64498"
"2015-08-24 00:00:00","64444"
"2015-08-23 00:00:00","64735"
"2015-08-22 00:00:00","59654"
"2015-08-21 00:00:00","59212"
"2015-08-20 00:00:00","65147"
"2015-08-19 00:00:00","62801"
"2015-08-18 00:00:00","67975"
"2015-08-17 00:00:00","68653"
"2015-08-16 00:00:00","68380"
"2015-08-15 00:00:00","68720"
"2015-08-14 00:00:00","68879"
"2015-08-13 00:00:00","68821"
"2015-08-12 00:00:00","67736"
"2015-08-11 00:00:00","68443"
"2015-08-10 00:00:00","67892"
"2015-08-09 00:00:00","67869"
"2015-08-08 00:00:00","67865"
"2015-08-07 00:00:00","62207"
"2015-08-06 00:00:00","61074"
"2015-08-05 00:00:00","64544"
"2015-08-04 00:00:00","66995"
"2015-08-03 00:00:00","66248"
"2015-08-02 00:00:00","67780"
"2015-08-01 00:00:00","68565"
"2015-07-31 00:00:00","68160"
"2015-07-30 00:00:00","68171"
"2015-07-29 00:00:00","68247"
"2015-07-28 00:00:00","68246"
"2015-07-27 00:00:00","68034"
"2015-07-26 00:00:00","67746"
"2015-07-25 00:00:00","67709"
"2015-07-24 00:00:00","67494"
"2015-07-23 00:00:00","67031"
"2015-07-22 00:00:00","67669"
"2015-07-21 00:00:00","67717"
"2015-07-20 00:00:00","67554"
"2015-07-19 00:00:00","67560"
"2015-07-18 00:00:00","66764"
"2015-07-17 00:00:00","67694"
"2015-07-16 00:00:00","67669"
"2015-07-15 00:00:00","64116"
"2015-07-14 00:00:00","65441"
"2015-07-13 00:00:00","66630"
"2015-07-12 00:00:00","65542"
"2015-07-11 00:00:00","60011"
"2015-07-10 00:00:00","60011"
"2015-07-09 00:00:00","60010"
"2015-07-08 00:00:00","60004"
"2015-07-07 00:00:00","59878"
"2015-07-06 00:00:00","59904"
"2015-07-05 00:00:00","53107"
"2015-07-04 00:00:00","53614"
"2015-07-03 00:00:00","65238"
"2015-07-02 00:00:00","67401"
"2015-07-01 00:00:00","63572"
"2015-06-30 00:00:00","65651"
"2015-06-29 00:00:00","67562"
"2015-06-28 00:00:00","67858"
"2015-06-27 00:00:00","61818"
"2015-06-26 00:00:00","68513"
"2015-06-25 00:00:00","65864"
"2015-06-24 00:00:00","54371"
"2015-06-23 00:00:00","65003"
"2015-06-22 00:00:00","63747"
"2015-06-21 00:00:00","68713"
"2015-06-20 00:00:00","68791"
"2015-06-19 00:00:00","60631"
"2015-06-18 00:00:00","67179"
"2015-06-17 00:00:00","68061"
"2015-06-16 00:00:00","61471"
"2015-06-15 00:00:00","57967"
"2015-06-14 00:00:00","56902"
"2015-06-13 00:00:00","55070"
"2015-06-12 00:00:00","57239"
"2015-06-11 00:00:00","57766"
"2015-06-10 00:00:00","65299"
"2015-06-09 00:00:00","68886"
"2015-06-08 00:00:00","68752"
"2015-06-07 00:00:00","68703"
"2015-06-06 00:00:00","70889"
"2015-06-05 00:00:00","73356"
"2015-06-04 00:00:00","65685"
"2015-06-03 00:00:00","74406"
"2015-06-02 00:00:00","73537"
"2015-06-01 00:00:00","74289"
"2015-05-31 00:00:00","72776"
"2015-05-30 00:00:00","73936"
"2015-05-29 00:00:00","75484"
"2015-05-28 00:00:00","74642"
"2015-05-27 00:00:00","74539"
"2015-05-26 00:00:00","69282"
"2015-05-25 00:00:00","76625"
"2015-05-24 00:00:00","74379"
"2015-05-23 00:00:00","78872"
"2015-05-22 00:00:00","72349"
"2015-05-21 00:00:00","76390"
"2015-05-20 00:00:00","69188"
"2015-05-19 00:00:00","77228"
"2015-05-18 00:00:00","76607"
"2015-05-17 00:00:00","68453"
"2015-05-16 00:00:00","76157"
"2015-05-15 00:00:00","67033"
"2015-05-14 00:00:00","67394"
"2015-05-13 00:00:00","65968"
"2015-05-12 00:00:00","65781"
"2015-05-11 00:00:00","67871"
"2015-05-10 00:00:00","66284"
"2015-05-09 00:00:00","73888"
"2015-05-08 00:00:00","76892"
"2015-05-07 00:00:00","76627"
"2015-05-06 00:00:00","76475"
"2015-05-05 00:00:00","72134"
"2015-05-04 00:00:00","72701"
"2015-05-03 00:00:00","76941"
"2015-05-02 00:00:00","77874"
"2015-05-01 00:00:00","77877"
"2015-04-30 00:00:00","67356"
"2015-04-29 00:00:00","55442"
"2015-04-28 00:00:00","57424"
"2015-04-27 00:00:00","56455"
"2015-04-26 00:00:00","55672"
"2015-04-25 00:00:00","61084"
"2015-04-24 00:00:00","74937"
"2015-04-23 00:00:00","78785"
"2015-04-22 00:00:00","68528"
"2015-04-21 00:00:00","76692"
"2015-04-20 00:00:00","69981"
"2015-04-19 00:00:00","67783"
"2015-04-18 00:00:00","67982"
"2015-04-17 00:00:00","60274"
"2015-04-16 00:00:00","68007"
"2015-04-15 00:00:00","76986"
"2015-04-14 00:00:00","75470"
"2015-04-13 00:00:00","69767"
"2015-04-12 00:00:00","64421"
"2015-04-11 00:00:00","64901"
"2015-04-10 00:00:00","64496"
"2015-04-09 00:00:00","64077"
"2015-04-08 00:00:00","59805"
"2015-04-07 00:00:00","71505"
"2015-04-06 00:00:00","74606"
"2015-04-05 00:00:00","77486"
"2015-04-04 00:00:00","88615"
"2015-04-03 00:00:00","96882"
"2015-04-02 00:00:00","93242"
"2015-04-01 00:00:00","68915"
"2015-03-31 00:00:00","63730"
"2015-03-30 00:00:00","58627"
"2015-03-29 00:00:00","57092"
"2015-03-28 00:00:00","46420"
"2015-03-27 00:00:00","56343"
"2015-03-26 00:00:00","54789"
"2015-03-25 00:00:00","56418"
"2015-03-24 00:00:00","57618"
"2015-03-23 00:00:00","52935"
"2015-03-22 00:00:00","49114"
"2015-03-21 00:00:00","51666"
"2015-03-20 00:00:00","51574"
"2015-03-19 00:00:00","50206"
"2015-03-18 00:00:00","50215"
"2015-03-17 00:00:00","48708"
"2015-03-16 00:00:00","49781"
"2015-03-15 00:00:00","51826"
"2015-03-14 00:00:00","48035"
"2015-03-13 00:00:00","43261"
"2015-03-12 00:00:00","42576"
"2015-03-11 00:00:00","40052"
"2015-03-10 00:00:00","40023"
"2015-03-09 00:00:00","40014"
"2015-03-08 00:00:00","40603"
"2015-03-07 00:00:00","38567"
"2015-03-06 00:00:00","35947"
"2015-03-05 00:00:00","37294"
"2015-03-04 00:00:00","42709"
"2015-03-03 00:00:00","43973"
"2015-03-02 00:00:00","48070"
"2015-03-01 00:00:00","51493"
"2015-02-28 00:00:00","52305"
"2015-02-27 00:00:00","51395"
"2015-02-26 00:00:00","51314"
"2015-02-25 00:00:00","51613"
"2015-02-24 00:00:00","55212"
"2015-02-23 00:00:00","57769"
"2015-02-22 00:00:00","36607"
"2015-02-21 00:00:00","31171"
"2015-02-20 00:00:00","26507"
"2015-02-19 00:00:00","24843"
"2015-02-18 00:00:00","25269"
"2015-02-17 00:00:00","34969"
"2015-02-16 00:00:00","48972"
"2015-02-15 00:00:00","49859"
"2015-02-14 00:00:00","49835"
"2015-02-13 00:00:00","50006"
"2015-02-12 00:00:00","58620"
"2015-02-11 00:00:00","60658"
"2015-02-10 00:00:00","63693"
"2015-02-09 00:00:00","62590"
"2015-02-08 00:00:00","56766"
"2015-02-07 00:00:00","63784"
"2015-02-06 00:00:00","65041"
"2015-02-05 00:00:00","64864"
"2015-02-04 00:00:00","65040"
"2015-02-03 00:00:00","67108"
"2015-02-02 00:00:00","68003"
"2015-02-01 00:00:00","74558"
"2015-01-31 00:00:00","74023"
"2015-01-30 00:00:00","71447"
"2015-01-29 00:00:00","87899"
"2015-01-28 00:00:00","79245"
"2015-01-27 00:00:00","90443"
"2015-01-26 00:00:00","92115"
"2015-01-25 00:00:00","67646"
"2015-01-24 00:00:00","69998"
"2015-01-23 00:00:00","65732"
"2015-01-22 00:00:00","40918"
"2015-01-21 00:00:00","46657"
"2015-01-20 00:00:00","59448"
"2015-01-19 00:00:00","58991"
"2015-01-18 00:00:00","78853"
"2015-01-17 00:00:00","89622"
"2015-01-16 00:00:00","87493"
"2015-01-15 00:00:00","96367"
"2015-01-14 00:00:00","97447"
"2015-01-13 00:00:00","93130"
"2015-01-12 00:00:00","102454"
"2015-01-11 00:00:00","109668"
"2015-01-10 00:00:00","109299"
"2015-01-09 00:00:00","107499"
"2015-01-08 00:00:00","106980"
"2015-01-07 00:00:00","108674"
"2015-01-06 00:00:00","109009"
"2015-01-05 00:00:00","109454"
"2015-01-04 00:00:00","109259"
"2015-01-03 00:00:00","108492"
"2015-01-02 00:00:00","92466"
"2015-01-01 00:00:00","102976"
"2014-12-31 00:00:00","107050"
"2014-12-30 00:00:00","109679"
"2014-12-29 00:00:00","109654"
"2014-12-28 00:00:00","96430"
"2014-12-27 00:00:00","83133"
"2014-12-26 00:00:00","77014"
"2014-12-25 00:00:00","78094"
"2014-12-24 00:00:00","74322"
"2014-12-23 00:00:00","69870"
"2014-12-22 00:00:00","69894"
"2014-12-21 00:00:00","65040"
"2014-12-20 00:00:00","69462"
"2014-12-19 00:00:00","69892"
"2014-12-18 00:00:00","68027"
"2014-12-17 00:00:00","69889"
"2014-12-16 00:00:00","67638"
"2014-12-15 00:00:00","65811"
"2014-12-14 00:00:00","67066"
"2014-12-13 00:00:00","68130"
"2014-12-12 00:00:00","69997"
"2014-12-11 00:00:00","71675"
"2014-12-10 00:00:00","80507"
"2014-12-09 00:00:00","85191"
"2014-12-08 00:00:00","94739"
"2014-12-07 00:00:00","108789"
"2014-12-06 00:00:00","102262"
"2014-12-05 00:00:00","85023"
"2014-12-04 00:00:00","105306"
"2014-12-03 00:00:00","100279"
"2014-12-02 00:00:00","132602"
"2014-12-01 00:00:00","101763"
"2014-11-30 00:00:00","81257"
"2014-11-29 00:00:00","71263"
"2014-11-28 00:00:00","67401"
"2014-11-27 00:00:00","79455"
"2014-11-26 00:00:00","59872"
"2014-11-25 00:00:00","71539"
"2014-11-24 00:00:00","78492"
"2014-11-23 00:00:00","79770"
"2014-11-22 00:00:00","71881"
"2014-11-21 00:00:00","82614"
"2014-11-20 00:00:00","89891"
"2014-11-19 00:00:00","89890"
"2014-11-18 00:00:00","89892"
"2014-11-17 00:00:00","84635"
"2014-11-16 00:00:00","88993"
"2014-11-15 00:00:00","84402"
"2014-11-14 00:00:00","76841"
"2014-11-13 00:00:00","68344"
"2014-11-12 00:00:00","75992"
"2014-11-11 00:00:00","65984"
"2014-11-10 00:00:00","79203"
"2014-11-09 00:00:00","77266"
"2014-11-08 00:00:00","73909"
"2014-11-07 00:00:00","69025"
"2014-11-06 00:00:00","71089"
"2014-11-05 00:00:00","64080"
"2014-11-04 00:00:00","70492"
"2014-11-03 00:00:00","71404"
"2014-11-02 00:00:00","71496"
"2014-11-01 00:00:00","72937"
"2014-10-31 00:00:00","71754"
"2014-10-30 00:00:00","71278"
"2014-10-29 00:00:00","62249"
"2014-10-28 00:00:00","72830"
"2014-10-27 00:00:00","71063"
"2014-10-25 00:00:00","57881"
"2014-10-24 00:00:00","53843"
"2014-10-23 00:00:00","60622"
"2014-10-22 00:00:00","70205"
"2014-10-21 00:00:00","73704"
"2014-10-20 00:00:00","73252"
"2014-10-19 00:00:00","64688"
"2014-10-18 00:00:00","73703"
"2014-10-17 00:00:00","69032"
"2014-10-16 00:00:00","73705"
"2014-10-15 00:00:00","70879"
"2014-10-14 00:00:00","72664"
"2014-10-13 00:00:00","62117"
"2014-10-12 00:00:00","72194"
"2014-10-11 00:00:00","71393"
"2014-10-10 00:00:00","71335"
"2014-10-09 00:00:00","71408"
"2014-10-08 00:00:00","73997"
"2014-10-07 00:00:00","72874"
"2014-10-06 00:00:00","75758"
"2014-10-05 00:00:00","79676"
"2014-10-04 00:00:00","79991"
"2014-10-03 00:00:00","79691"
"2014-10-02 00:00:00","87440"
"2014-10-01 00:00:00","88028"
"2014-09-30 00:00:00","88037"
"2014-09-29 00:00:00","88081"
"2014-09-28 00:00:00","88088"
"2014-09-27 00:00:00","88924"
"2014-09-26 00:00:00","102130"
"2014-09-25 00:00:00","90870"
"2014-09-24 00:00:00","63056"
"2014-09-23 00:00:00","110876"
"2014-09-22 00:00:00","119888"
"2014-09-21 00:00:00","119968"
"2014-09-20 00:00:00","129842"
"2014-09-19 00:00:00","139685"
"2014-09-18 00:00:00","132791"
"2014-09-17 00:00:00","115009"
"2014-09-16 00:00:00","115008"
"2014-09-15 00:00:00","107680"
"2014-09-14 00:00:00","104361"
"2014-09-13 00:00:00","95276"
"2014-09-12 00:00:00","127983"
"2014-09-11 00:00:00","130129"
"2014-09-10 00:00:00","139117"
"2014-09-09 00:00:00","115531"
"2014-09-08 00:00:00","79635"
"2014-09-07 00:00:00","35704"
"2014-09-06 00:00:00","28068"
"2014-09-05 00:00:00","33274"
"2014-09-04 00:00:00","24717"
"2014-09-03 00:00:00","29280"
"2014-09-02 00:00:00","27760"
"2014-09-01 00:00:00","18211"
"2014-08-31 00:00:00","17353"
"2014-08-30 00:00:00","23064"
"2014-08-29 00:00:00","23080"
"2014-08-28 00:00:00","26407"
"2014-08-27 00:00:00","24726"
"2014-08-26 00:00:00","22624"
"2014-08-25 00:00:00","26784"
"2014-08-24 00:00:00","26969"
"2014-08-23 00:00:00","27935"
"2014-08-22 00:00:00","32465"
"2014-08-21 00:00:00","110976"
"2014-08-20 00:00:00","192568"
"2014-08-19 00:00:00","158326"
"2014-08-18 00:00:00","113413"
"2014-08-17 00:00:00","73341"
"2014-08-16 00:00:00","70050"
"2014-08-15 00:00:00","47288"
"2014-08-14 00:00:00","0"
"2014-08-13 00:00:00","77076"
"2014-08-12 00:00:00","99980"
"2014-08-11 00:00:00","99978"
"2014-08-10 00:00:00","99342"
"2014-08-09 00:00:00","99901"
"2014-08-08 00:00:00","99986"
"2014-08-07 00:00:00","99584"
"2014-08-06 00:00:00","99989"
"2014-08-04 00:00:00","99993"
"2014-08-03 00:00:00","99995"
"2014-08-02 00:00:00","99632"
"2014-08-01 00:00:00","81768"
"2014-07-31 00:00:00","90208"
"2014-07-30 00:00:00","97450"
"2014-07-29 00:00:00","100000"
"2014-07-28 00:00:00","95208"
"2014-07-27 00:00:00","100000"
"2014-07-26 00:00:00","105001"
"2014-07-25 00:00:00","40000"
"2014-07-24 00:00:00","33871"
"2014-07-23 00:00:00","77687"
"2014-07-22 00:00:00","72801"
"2014-07-21 00:00:00","115207"
"2014-07-20 00:00:00","114094"
"2014-07-19 00:00:00","114093"
"2014-07-18 00:00:00","114093"
"2014-07-17 00:00:00","96629"
"2014-07-16 00:00:00","64198"
"2014-07-15 00:00:00","114094"
"2014-07-14 00:00:00","114097"
"2014-07-13 00:00:00","111193"
"2014-07-12 00:00:00","97260"
"2014-07-11 00:00:00","91785"
"2014-07-10 00:00:00","97902"
"2014-07-09 00:00:00","148533"
"2014-07-08 00:00:00","93642"
"2014-07-07 00:00:00","151722"
"2014-07-06 00:00:00","151609"
"2014-07-05 00:00:00","140273"
"2014-07-04 00:00:00","148877"
"2014-07-03 00:00:00","138037"
"2014-07-02 00:00:00","148129"
"2014-07-01 00:00:00","87518"
"2014-06-30 00:00:00","74276"
"2014-06-29 00:00:00","59337"
"2014-06-28 00:00:00","80555"
"2014-06-27 00:00:00","83126"
"2014-06-26 00:00:00","83121"
"2014-06-25 00:00:00","83127"
"2014-06-24 00:00:00","83123"
"2014-06-23 00:00:00","83121"
"2014-06-22 00:00:00","64073"
"2014-06-21 00:00:00","60662"
"2014-06-20 00:00:00","60662"
"2014-06-19 00:00:00","60663"
"2014-06-18 00:00:00","54843"
"2014-06-17 00:00:00","54998"
"2014-06-16 00:00:00","54997"
"2014-06-15 00:00:00","62492"
"2014-06-14 00:00:00","77220"
"2014-06-13 00:00:00","82497"
"2014-06-12 00:00:00","82342"
"2014-06-11 00:00:00","81665"
"2014-06-10 00:00:00","82676"
"2014-06-09 00:00:00","83123"
"2014-06-08 00:00:00","82820"
"2014-06-07 00:00:00","83126"
"2014-06-06 00:00:00","86961"
"2014-06-05 00:00:00","93125"
"2014-06-04 00:00:00","93124"
"2014-06-03 00:00:00","93126"
"2014-06-02 00:00:00","114350"
"2014-06-01 00:00:00","142375"
"2014-05-31 00:00:00","142598"
"2014-05-30 00:00:00","128853"
"2014-05-29 00:00:00","48760"
"2014-05-28 00:00:00","118753"
"2014-05-27 00:00:00","133421"
"2014-05-26 00:00:00","142030"
"2014-05-25 00:00:00","153223"
"2014-05-24 00:00:00","153231"
"2014-05-23 00:00:00","164864"
"2014-05-22 00:00:00","303719"
"2014-05-21 00:00:00","302711"
"2014-05-20 00:00:00","123651"
"2014-05-19 00:00:00","83635"
"2014-05-18 00:00:00","76217"
"2014-05-17 00:00:00","81525"
"2014-05-16 00:00:00","52077"
"2014-05-15 00:00:00","66979"
"2014-05-14 00:00:00","79501"
"2014-05-13 00:00:00","81548"
"2014-05-12 00:00:00","80998"
"2014-05-11 00:00:00","80997"
"2014-05-10 00:00:00","83101"
"2014-05-09 00:00:00","80338"
"2014-05-08 00:00:00","94499"
"2014-05-07 00:00:00","95664"
"2014-05-06 00:00:00","72037"
"2014-05-05 00:00:00","53467"
"2014-05-04 00:00:00","129586"
"2014-05-03 00:00:00","129585"
"2014-05-02 00:00:00","129585"
"2014-05-01 00:00:00","109497"
"2014-04-30 00:00:00","99342"
"2014-04-29 00:00:00","103464"
"2014-04-28 00:00:00","119971"
"2014-04-27 00:00:00","113670"
"2014-04-26 00:00:00","105312"
"2014-04-25 00:00:00","55968"
"2014-04-24 00:00:00","54717"
"2014-04-23 00:00:00","48331"
"2014-04-22 00:00:00","47877"
"2014-04-21 00:00:00","48789"
"2014-04-20 00:00:00","49969"
"2014-04-19 00:00:00","50102"
"2014-04-18 00:00:00","51029"
"2014-04-17 00:00:00","49134"
"2014-04-16 00:00:00","52080"
"2014-04-15 00:00:00","53434"
"2014-04-14 00:00:00","54997"
"2014-04-13 00:00:00","54999"
"2014-04-10 00:00:00","54901"
"2014-04-09 00:00:00","53494"
"2014-04-08 00:00:00","54996"
"2014-04-07 00:00:00","54385"
"2014-04-06 00:00:00","54175"
"2014-04-05 00:00:00","55105"
"2014-04-04 00:00:00","54604"
"2014-04-03 00:00:00","56193"
"2014-04-02 00:00:00","56702"
"2014-04-01 00:00:00","60221"
"2014-03-31 00:00:00","106014"
"2014-03-30 00:00:00","121769"
"2014-03-29 00:00:00","129378"
"2014-03-28 00:00:00","129588"
"2014-03-27 00:00:00","126271"
"2014-03-26 00:00:00","93393"
"2014-03-25 00:00:00","81751"
"2014-03-24 00:00:00","73836"
"2014-03-23 00:00:00","76861"
"2014-03-22 00:00:00","78660"
"2014-03-21 00:00:00","66838"
"2014-03-20 00:00:00","72819"
"2014-03-19 00:00:00","75271"
"2014-03-18 00:00:00","74405"
"2014-03-17 00:00:00","75298"
"2014-03-16 00:00:00","72877"
"2014-03-15 00:00:00","75319"
"2014-03-14 00:00:00","68304"
"2014-03-13 00:00:00","74557"
"2014-03-12 00:00:00","77516"
"2014-03-11 00:00:00","79784"
"2014-03-10 00:00:00","77613"
"2014-03-09 00:00:00","79115"
"2014-03-08 00:00:00","79683"
"2014-03-07 00:00:00","79388"
"2014-03-06 00:00:00","69937"
"2014-03-05 00:00:00","80508"
"2014-03-04 00:00:00","69904"
"2014-03-03 00:00:00","69997"
"2014-03-02 00:00:00","95265"
"2014-03-01 00:00:00","123260"
"2014-02-28 00:00:00","129502"
"2014-02-27 00:00:00","129187"
"2014-02-26 00:00:00","120367"
"2014-02-25 00:00:00","123821"
"2014-02-24 00:00:00","103574"
"2014-02-23 00:00:00","65680"
"2014-02-22 00:00:00","98369"
"2014-02-21 00:00:00","93453"
"2014-02-20 00:00:00","94698"
"2014-02-19 00:00:00","100498"
"2014-02-18 00:00:00","101238"
"2014-02-17 00:00:00","133343"
"2014-02-16 00:00:00","150000"
"2014-02-15 00:00:00","105340"
"2014-02-14 00:00:00","99499"
"2014-02-13 00:00:00","99332"
"2014-02-12 00:00:00","118748"
"2014-02-11 00:00:00","138115"
"2014-02-10 00:00:00","145259"
"2014-02-09 00:00:00","144777"
"2014-02-08 00:00:00","149468"
"2014-02-07 00:00:00","137001"
"2014-02-06 00:00:00","128999"
"2014-02-05 00:00:00","80265"
"2014-02-04 00:00:00","62031"
"2014-02-03 00:00:00","74676"
"2014-02-02 00:00:00","82388"
"2014-02-01 00:00:00","86046"
"2014-01-31 00:00:00","85466"
"2014-01-30 00:00:00","86679"
"2014-01-29 00:00:00","89596"
"2014-01-28 00:00:00","89648"
"2014-01-27 00:00:00","89119"
"2014-01-26 00:00:00","87645"
"2014-01-25 00:00:00","83536"
"2014-01-24 00:00:00","80592"
"2014-01-23 00:00:00","80593"
"2014-01-22 00:00:00","80425"
"2014-01-21 00:00:00","83861"
"2014-01-20 00:00:00","89991"
"2014-01-19 00:00:00","89060"
"2014-01-18 00:00:00","92572"
"2014-01-17 00:00:00","107821"
"2014-01-16 00:00:00","110579"
"2014-01-15 00:00:00","110531"
"2014-01-14 00:00:00","110277"
"2014-01-13 00:00:00","102813"
"2014-01-12 00:00:00","99895"
"2014-01-11 00:00:00","99611"
"2014-01-10 00:00:00","93885"
"2014-01-09 00:00:00","98662"
"2014-01-08 00:00:00","112297"
"2014-01-07 00:00:00","91658"
"2014-01-06 00:00:00","130291"
"2014-01-05 00:00:00","149583"
"2014-01-04 00:00:00","147797"
"2014-01-03 00:00:00","129997"
"2014-01-02 00:00:00","103393"
"2014-01-01 00:00:00","99675"
"2013-12-31 00:00:00","99222"
"2013-12-30 00:00:00","99089"
"2013-12-29 00:00:00","99089"
"2013-12-28 00:00:00","99090"
"2013-12-27 00:00:00","99946"
"2013-12-26 00:00:00","120535"
"2013-12-25 00:00:00","71791"
"2013-12-24 00:00:00","49721"
"2013-12-23 00:00:00","63281"
"2013-12-22 00:00:00","135822"
"2013-12-21 00:00:00","147820"
"2013-12-20 00:00:00","128713"
"2013-12-19 00:00:00","107081"
"2013-12-18 00:00:00","75251"
"2013-12-17 00:00:00","88418"
"2013-12-16 00:00:00","52489"
"2013-12-15 00:00:00","44542"
"2013-12-14 00:00:00","43460"
"2013-12-13 00:00:00","43566"
"2013-12-12 00:00:00","43761"
"2013-12-11 00:00:00","53223"
"2013-12-10 00:00:00","68878"
"2013-12-09 00:00:00","84905"
"2013-12-08 00:00:00","86256"
"2013-12-07 00:00:00","78163"
"2013-12-06 00:00:00","51401"
"2013-12-05 00:00:00","37810"
"2013-12-04 00:00:00","37678"
"2013-12-03 00:00:00","38134"
"2013-12-02 00:00:00","46099"
"2013-12-01 00:00:00","57445"
"2013-11-30 00:00:00","56294"
"2013-11-29 00:00:00","52930"
"2013-11-28 00:00:00","53777"
"2013-11-27 00:00:00","54277"
"2013-11-26 00:00:00","51339"
"2013-11-25 00:00:00","52560"
"2013-11-24 00:00:00","50448"
"2013-11-23 00:00:00","50231"
"2013-11-22 00:00:00","51833"
"2013-11-21 00:00:00","48054"
"2013-11-20 00:00:00","48259"
"2013-11-19 00:00:00","52493"
"2013-11-18 00:00:00","47099"
"2013-11-17 00:00:00","51408"
"2013-11-16 00:00:00","54089"
"2013-11-15 00:00:00","53622"
"2013-11-14 00:00:00","54089"
"2013-11-13 00:00:00","48939"
"2013-11-12 00:00:00","49959"
"2013-11-11 00:00:00","49438"
"2013-11-10 00:00:00","49841"
"2013-11-09 00:00:00","48907"
"2013-11-08 00:00:00","49448"
"2013-11-07 00:00:00","50079"
"2013-11-06 00:00:00","48833"
"2013-11-05 00:00:00","53004"
"2013-11-04 00:00:00","48927"
"2013-11-03 00:00:00","35230"
"2013-11-02 00:00:00","34163"
"2013-11-01 00:00:00","35243"
"2013-10-31 00:00:00","35244"
"2013-10-30 00:00:00","46927"
"2013-10-29 00:00:00","52125"
"2013-10-28 00:00:00","53372"
"2013-10-26 00:00:00","52709"
"2013-10-25 00:00:00","53516"
"2013-10-24 00:00:00","56045"
"2013-10-23 00:00:00","57551"
"2013-10-22 00:00:00","57633"
"2013-10-21 00:00:00","59166"
"2013-10-20 00:00:00","79018"
"2013-10-19 00:00:00","79980"
"2013-10-18 00:00:00","83708"
"2013-10-17 00:00:00","94501"
"2013-10-16 00:00:00","91117"
"2013-10-15 00:00:00","89885"
"2013-10-14 00:00:00","91521"
"2013-10-13 00:00:00","89951"
"2013-10-12 00:00:00","89995"
"2013-10-11 00:00:00","94732"
"2013-10-10 00:00:00","91335"
"2013-10-09 00:00:00","83372"
"2013-10-08 00:00:00","92922"
"2013-10-07 00:00:00","97900"
"2013-10-06 00:00:00","116713"
"2013-10-05 00:00:00","118197"
"2013-10-04 00:00:00","89220"
"2013-10-03 00:00:00","89285"
"2013-10-02 00:00:00","73509"
"2013-10-01 00:00:00","72630"
"2013-09-30 00:00:00","65896"
"2013-09-29 00:00:00","65936"
"2013-09-28 00:00:00","56234"
"2013-09-27 00:00:00","73285"
"2013-09-26 00:00:00","76021"
"2013-09-25 00:00:00","72011"
"2013-09-24 00:00:00","75978"
"2013-09-23 00:00:00","76017"
"2013-09-22 00:00:00","76018"
"2013-09-21 00:00:00","82238"
"2013-09-20 00:00:00","89286"
"2013-09-19 00:00:00","89288"
"2013-09-18 00:00:00","89140"
"2013-09-17 00:00:00","88926"
"2013-09-16 00:00:00","83178"
"2013-09-15 00:00:00","93538"
"2013-09-14 00:00:00","84998"
"2013-09-13 00:00:00","41942"
"2013-09-12 00:00:00","43205"
"2013-09-11 00:00:00","109419"
"2013-09-10 00:00:00","126085"
"2013-09-09 00:00:00","123327"
"2013-09-08 00:00:00","128517"
"2013-09-07 00:00:00","127406"
"2013-09-06 00:00:00","128304"
"2013-09-05 00:00:00","109670"
"2013-09-04 00:00:00","107914"
"2013-09-03 00:00:00","34234"
"2013-09-02 00:00:00","40050"
"2013-09-01 00:00:00","40284"
